,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,African_American,Female,Misdemeanor,Two_yr_Recidivism
5191,1,1,0,0,1,0,0,1
5192,25,1,1,0,1,0,0,0
5194,4,1,0,0,0,0,0,0
5195,3,0,0,0,1,0,0,0
5196,0,1,0,0,0,0,0,1
5197,15,1,0,0,0,0,0,1
5198,0,0,0,0,1,0,0,0
5199,0,0,1,0,0,0,1,0
5200,0,1,0,0,0,0,0,1
5201,4,0,1,0,0,1,0,0
5202,3,1,0,0,1,0,0,1
5203,1,1,0,0,1,0,0,0
5205,0,1,0,0,1,1,0,0
5206,0,0,0,0,0,1,1,0
5207,1,0,0,0,0,0,0,1
5208,0,0,0,0,1,1,1,0
5209,3,1,0,0,1,0,1,0
5210,4,0,0,1,0,0,0,1
5211,0,0,0,0,1,0,0,0
5212,0,0,1,0,0,0,1,0
5213,0,0,0,0,1,1,1,0
5214,0,1,0,0,0,1,1,0
5215,4,0,0,0,0,1,1,0
5216,0,1,0,1,1,1,0,0
5217,5,0,0,0,0,0,0,1
5218,0,0,0,0,0,0,0,0
5219,3,0,1,0,1,0,0,0
5220,8,1,0,1,1,0,0,1
5221,4,1,0,0,1,0,0,0
5222,10,1,0,0,1,0,0,1
5224,4,1,0,0,1,1,0,1
5225,2,1,1,0,1,0,1,0
5228,0,1,0,0,1,0,1,0
5229,0,1,0,1,1,0,1,1
5230,22,1,1,0,1,0,0,1
5231,3,0,1,0,0,1,0,1
5233,10,1,0,0,1,0,0,1
5234,1,0,1,0,1,0,1,0
5235,1,1,0,1,1,0,0,1
5236,4,1,0,1,0,0,1,1
5237,2,1,0,0,0,1,0,1
5239,3,1,0,0,0,0,1,1
5240,1,1,0,1,1,0,0,1
5242,0,1,0,1,1,0,0,0
5243,8,0,1,0,1,0,0,1
5244,5,0,0,0,1,0,0,0
5245,1,1,0,0,0,0,0,0
5246,0,0,0,0,1,1,1,1
5247,1,0,0,0,0,0,0,1
5248,8,1,0,0,1,0,1,0
5249,5,0,1,0,1,0,0,1
5250,0,1,0,0,1,1,1,0
5251,2,1,0,1,0,0,0,0
5252,4,1,0,0,0,0,0,0
5253,21,1,1,0,1,0,0,0
5254,4,1,0,1,0,0,0,0
5255,1,0,0,0,0,0,0,1
5256,0,0,0,1,0,0,1,0
5257,6,0,0,0,1,0,1,0
5258,9,1,0,0,1,0,0,1
5259,15,1,1,0,1,0,1,0
5262,1,0,0,0,1,0,1,0
5263,10,0,1,0,1,0,0,1
5264,2,1,0,1,1,0,0,0
5265,5,1,0,0,1,1,0,1
5268,2,1,0,0,0,1,0,1
5269,5,0,0,0,0,0,0,0
5270,2,0,0,0,0,0,1,0
5272,4,0,0,0,1,0,0,1
5273,1,0,0,0,0,0,0,0
5274,0,0,1,0,0,0,0,0
5275,1,1,1,0,0,0,1,0
5276,1,1,0,0,0,1,0,1
5277,4,1,0,0,0,0,0,0
5279,3,0,0,1,1,0,1,1
5281,1,0,0,1,0,0,1,0
5282,18,1,0,0,1,0,0,1
5283,1,1,0,0,1,0,1,1
5284,7,1,0,0,1,1,0,1
5285,20,1,0,0,1,0,0,0
5286,1,0,0,0,1,1,1,0
5287,16,1,0,0,1,0,0,1
5288,1,0,0,0,0,0,1,1
5289,7,0,1,0,0,0,0,0
5290,1,1,0,0,1,0,0,0
5291,0,0,1,0,1,0,0,1
5292,2,0,0,0,1,0,0,0
5293,0,0,1,0,0,1,0,0
5294,7,0,1,0,0,0,1,0
5296,0,0,0,0,1,1,1,0
5297,3,1,0,1,0,0,0,0
5298,11,1,0,0,1,0,0,1
5300,2,1,0,0,1,0,0,1
5301,0,1,0,1,1,0,0,0
5302,5,1,0,0,1,0,1,1
5303,1,1,0,0,1,0,0,1
5304,17,1,0,0,1,0,0,1
5305,0,1,0,0,0,1,0,0
5306,0,1,1,0,0,0,1,0
5307,0,1,0,1,1,1,0,0
5308,4,1,0,0,1,0,0,1
5309,12,1,0,0,1,0,1,1
5310,0,0,0,1,1,0,1,1
5314,1,1,1,0,0,0,1,1
5315,0,0,0,1,0,0,1,0
5316,2,0,1,0,1,1,0,0
5317,0,1,0,1,1,0,0,1
5318,14,1,0,0,1,0,0,0
5319,1,0,0,0,1,0,0,0
5320,3,0,0,0,1,1,0,0
5321,16,1,0,0,1,0,0,1
5322,1,0,0,0,0,1,1,0
5323,0,1,0,1,1,0,0,1
5324,0,0,0,1,0,0,1,1
5325,1,1,0,1,0,0,1,0
5326,7,1,0,0,1,0,1,0
5327,0,1,0,0,1,0,0,0
5328,0,1,0,0,0,0,0,0
5330,1,1,0,0,1,0,0,0
5331,22,1,0,0,1,0,0,1
5333,0,1,0,1,1,0,1,1
5334,9,1,0,0,1,0,0,1
5336,2,0,0,0,1,0,0,0
5337,1,0,0,0,1,0,0,0
5338,7,0,0,0,1,0,0,0
5339,2,0,1,0,0,1,0,0
5340,0,0,0,0,0,1,1,0
5341,6,1,0,0,0,0,0,1
5342,2,1,0,0,1,0,0,1
5343,1,1,0,0,0,0,1,0
5344,2,0,0,0,1,0,1,0
5345,6,1,0,0,1,0,0,1
5348,2,1,0,1,1,0,0,1
5349,29,1,1,0,1,0,0,1
5350,23,1,0,0,1,1,1,1
5352,3,0,0,0,1,0,0,1
5353,1,1,0,0,1,0,0,1
5354,2,1,0,1,1,0,0,1
5355,5,0,1,0,1,0,0,0
5356,0,0,0,0,0,0,1,0
5357,6,0,1,0,0,1,0,0
5358,16,1,1,0,1,0,0,1
5360,2,0,1,0,0,0,1,0
5361,0,0,0,0,0,0,1,0
5363,2,0,0,0,1,1,1,0
5364,4,1,0,1,0,1,0,1
5365,3,1,0,0,0,0,0,1
5366,1,1,0,1,0,0,0,0
5367,1,1,0,1,0,0,0,1
5368,0,0,0,0,1,1,0,0
5369,10,1,0,0,1,0,0,1
5370,0,0,0,0,0,0,1,0
5371,0,0,0,1,1,0,0,1
5372,9,1,0,0,1,0,0,0
5375,5,1,0,0,1,0,1,0
5376,0,0,0,1,1,1,0,0
5377,0,1,1,0,1,1,0,1
5378,0,1,0,1,1,1,1,1
5379,0,0,1,0,0,0,0,0
5380,2,1,1,0,1,0,1,0
5381,2,1,0,1,1,0,0,1
5382,1,0,0,0,0,0,0,0
5383,0,0,1,0,0,1,0,0
5384,0,0,0,1,0,0,1,0
5385,10,0,0,0,0,0,0,1
5387,5,0,0,0,1,1,0,1
5388,4,1,0,1,1,0,0,1
5389,3,1,0,0,0,1,0,1
5390,0,1,0,1,0,1,0,0
5392,1,0,0,0,0,0,1,1
5393,9,0,1,0,0,0,0,1
5394,4,0,0,0,1,0,0,1
5395,2,1,0,0,0,0,0,0
5396,1,1,0,1,0,0,0,1
5397,0,0,1,0,0,0,0,0
5398,0,0,0,0,1,0,1,0
5400,6,1,0,0,1,0,0,1
5401,2,1,0,1,1,1,0,1
5402,7,1,0,1,1,1,0,0
5403,0,0,0,0,0,0,1,0
5404,1,0,0,1,0,1,1,0
5405,1,0,1,0,0,0,0,0
5408,0,0,0,0,0,1,0,0
5409,13,1,0,0,1,0,0,1
5410,27,1,0,0,1,0,1,1
5411,2,0,1,0,0,0,0,0
5412,0,0,0,0,0,0,0,0
5413,0,1,0,1,1,0,1,0
5414,9,1,0,0,1,1,1,1
5415,3,0,1,0,0,0,0,0
5417,1,1,0,1,0,0,0,0
5418,3,0,1,0,1,0,0,1
5419,0,0,0,0,0,0,1,1
5420,6,0,0,0,1,0,0,1
5421,6,1,0,0,1,0,1,0
5422,0,0,0,0,1,0,1,0
5423,3,0,1,0,0,0,1,0
5424,1,0,0,0,1,1,1,0
5425,3,0,0,0,0,1,0,1
5426,0,1,0,1,1,0,0,0
5427,1,0,0,1,0,0,0,1
5428,0,0,0,0,1,1,1,0
5429,2,0,0,0,1,0,0,0
5430,0,0,0,1,0,0,0,0
5431,4,1,1,0,1,0,0,0
5432,4,1,0,1,0,0,1,1
5433,2,1,0,0,1,0,0,0
5434,0,0,0,0,1,0,0,0
5435,5,1,0,1,1,0,0,1
5436,0,1,0,1,1,0,1,1
5437,0,0,0,1,1,0,0,0
5438,2,1,0,0,1,0,1,0
5439,0,0,0,0,1,1,1,0
5440,2,1,0,0,1,0,0,0
5442,1,0,0,0,0,0,1,0
5443,1,1,0,1,1,0,0,1
5445,0,0,0,0,1,1,0,1
5446,0,0,0,1,1,0,0,0
5447,7,1,0,1,0,1,1,0
5449,6,0,0,0,1,0,0,1
5450,1,1,0,1,1,1,0,0
5451,8,1,0,0,1,0,0,1
5452,2,0,0,0,1,0,0,1
5453,0,0,0,0,0,0,1,0
5454,8,1,0,1,1,0,0,1
5455,0,0,1,0,0,1,1,0
5456,1,1,0,1,0,0,0,1
5457,0,0,0,1,1,0,1,0
5458,0,0,1,0,1,1,0,0
5460,0,1,0,0,1,1,0,1
5461,0,0,0,0,0,0,1,0
5462,1,0,0,1,1,1,1,0
5463,2,1,0,1,1,0,0,1
5464,0,0,0,1,1,0,0,1
5465,0,0,0,1,0,0,0,0
5466,3,1,0,0,1,0,1,0
5467,12,1,1,0,1,0,0,1
5468,1,1,0,1,1,0,0,1
5469,1,1,0,0,1,0,0,0
5470,2,1,0,1,1,0,1,1
5472,4,0,0,0,1,0,0,1
5473,11,1,0,0,1,0,0,1
5474,0,0,0,1,1,0,0,0
5475,1,0,0,1,1,1,0,1
5477,3,0,0,0,1,0,0,1
5478,6,1,0,0,1,0,0,1
5479,4,0,0,0,1,0,1,1
5480,6,0,0,0,0,0,0,1
5481,0,1,1,0,0,0,0,0
5482,0,0,0,0,0,0,1,0
5483,4,0,0,0,1,0,1,0
5484,3,1,0,1,1,0,0,1
5485,0,0,1,0,0,0,1,1
5486,0,0,0,0,1,0,0,1
5487,0,1,0,0,1,0,0,0
5488,6,1,0,1,0,0,0,1
5489,11,1,0,0,1,0,1,0
5490,2,0,0,0,1,0,1,0
5491,0,0,1,0,0,0,1,0
5492,7,1,0,0,1,0,0,1
5493,0,1,0,1,1,1,0,1
5494,2,0,1,0,1,0,1,0
5495,2,0,0,0,1,0,0,1
5496,27,1,1,0,0,0,1,0
5498,0,1,0,0,0,0,0,1
5499,1,0,0,0,0,0,1,0
5500,0,0,0,0,1,0,0,0
5502,2,1,0,0,1,0,0,1
5505,8,1,0,0,1,0,0,0
5506,5,1,0,0,1,1,0,1
5507,2,0,0,0,1,1,0,1
5508,2,1,0,0,1,0,0,1
5509,2,0,0,0,1,0,1,0
5510,6,0,0,0,0,0,1,1
5511,20,1,1,0,1,0,0,0
5513,0,0,0,0,0,0,0,0
5514,0,0,1,0,0,0,0,0
5516,1,0,0,0,0,0,1,1
5517,0,0,1,0,0,0,0,0
5518,2,1,0,0,1,0,1,0
5519,3,0,1,0,1,1,0,0
5520,0,0,1,0,1,0,0,0
5521,0,0,0,0,0,1,1,0
5523,10,1,0,0,1,0,0,1
5524,0,0,1,0,1,0,1,0
5525,1,0,0,0,0,0,0,1
5526,0,1,1,0,1,1,0,1
5527,1,0,1,0,1,0,1,1
5528,2,1,0,1,1,0,0,1
5529,4,0,1,0,1,0,0,1
5530,3,0,1,0,0,0,0,0
5531,15,1,0,0,1,0,0,0
5532,8,1,0,1,1,0,0,1
5533,2,0,0,0,0,0,0,0
5535,1,0,0,0,1,0,1,1
5536,9,0,0,0,1,0,1,1
5537,6,0,0,0,1,0,0,0
5538,1,1,0,0,1,0,1,0
5539,12,1,1,0,1,0,1,0
5540,0,1,1,0,1,0,1,1
5541,3,0,0,0,1,0,0,1
5542,1,1,0,1,0,0,0,1
5543,0,0,1,0,0,1,1,0
5544,7,0,0,0,1,0,0,1
5545,0,1,0,1,1,1,0,0
5546,8,0,0,0,1,0,0,0
5547,9,1,0,0,1,0,0,0
5548,1,0,0,0,1,0,1,0
5549,1,0,0,0,1,0,0,0
5550,5,1,0,0,1,0,0,1
5551,10,1,0,0,0,1,0,1
5552,0,0,0,0,1,1,1,1
5553,5,1,0,0,1,0,0,1
5554,2,1,0,1,0,0,1,1
5555,7,1,1,0,1,0,0,1
5556,2,1,0,1,1,0,0,1
5557,11,1,0,0,1,0,0,1
5559,4,0,0,1,0,0,1,1
5560,1,0,0,0,1,0,1,0
5561,1,1,0,0,0,0,1,0
5562,0,0,0,0,1,0,1,0
5563,0,0,1,0,0,1,1,1
5564,1,1,0,0,1,0,1,0
5565,4,0,0,0,1,1,0,0
5566,4,1,0,0,1,0,0,1
5567,0,0,0,0,0,0,0,1
5568,0,0,1,0,1,0,1,0
5569,14,1,0,0,1,0,0,1
5570,5,1,0,0,1,0,0,1
5571,15,1,0,1,1,0,0,1
5572,0,0,1,0,0,0,1,0
5573,15,1,0,0,1,1,0,1
5575,0,0,0,0,0,0,0,1
5576,0,0,0,1,0,0,0,1
5577,10,1,0,0,1,0,0,0
5578,2,0,0,0,0,0,0,0
5579,0,0,0,0,0,0,0,0
5580,1,0,0,1,1,0,0,1
5581,0,0,0,0,1,0,0,0
5582,4,0,1,0,1,0,0,1
5583,0,1,0,1,1,1,1,0
5584,0,0,0,0,1,1,1,0
5585,2,1,0,1,1,1,0,0
5586,1,0,0,1,0,0,0,0
5587,12,1,1,0,1,0,1,1
5588,2,1,0,0,1,1,0,1
5589,5,1,1,0,0,0,0,1
5590,13,1,0,0,1,0,0,1
5591,0,0,1,0,0,1,0,0
5592,0,0,0,1,1,0,1,0
5593,0,1,0,1,1,0,0,1
5594,5,1,0,0,1,0,1,1
5595,1,0,0,0,0,1,1,0
5596,2,1,0,0,1,1,0,1
5597,1,1,0,1,1,0,0,1
5598,3,0,0,1,1,0,0,1
5599,0,1,0,1,1,0,0,0
5600,8,0,0,0,0,0,0,0
5601,0,0,0,1,1,1,1,1
5602,0,0,0,1,0,0,1,0
5603,0,0,0,0,0,1,0,1
5604,0,0,0,1,1,0,1,0
5605,5,1,0,0,1,0,1,0
5606,0,1,0,1,0,0,1,1
5607,0,1,0,1,1,0,0,0
5608,1,0,0,0,0,0,0,1
5609,9,1,0,0,1,0,0,1
5610,0,1,0,1,1,0,0,1
5611,2,1,0,1,1,1,0,1
5613,0,1,0,1,1,1,0,0
5614,3,1,0,1,1,0,0,1
5615,0,0,0,0,0,0,0,0
5616,0,0,0,1,0,0,0,0
5617,6,1,0,0,1,0,1,1
5618,0,0,0,1,1,0,0,1
5619,0,0,1,0,0,0,0,0
5620,7,1,0,0,1,1,0,1
5621,0,1,1,0,1,1,0,0
5622,9,0,0,0,1,0,1,1
5623,7,0,1,0,1,0,1,1
5624,2,0,1,0,1,1,1,1
5625,6,1,0,0,1,0,0,1
5626,0,0,1,0,0,1,0,0
5627,0,0,0,0,0,0,1,1
5628,0,1,0,1,1,0,1,1
5629,0,1,0,1,0,0,0,1
5630,0,0,1,0,0,0,0,0
5631,5,1,0,0,0,0,0,1
5632,1,1,0,0,1,1,0,0
5633,1,1,1,0,1,0,0,0
5635,13,1,1,0,1,0,1,0
5636,6,1,0,0,1,1,0,0
5637,0,0,0,0,1,0,0,0
5638,2,1,0,0,0,1,0,1
5639,0,0,1,0,1,0,1,0
5640,1,0,0,0,0,0,1,0
5641,5,1,1,0,1,0,0,0
5642,0,0,0,1,0,0,0,0
5643,0,0,0,0,0,1,0,0
5645,4,0,0,0,0,0,0,1
5646,6,1,0,0,1,0,1,0
5648,0,0,0,0,0,0,1,0
5649,3,0,0,0,0,1,0,1
5650,0,0,1,0,0,0,0,1
5651,1,0,0,0,1,1,0,0
5652,5,1,0,0,1,0,0,1
5653,5,0,1,0,1,0,0,1
5654,0,0,0,1,0,0,1,0
5655,2,0,0,0,1,0,0,0
5657,3,0,0,0,1,0,0,1
5658,1,1,0,0,1,1,0,0
5659,7,0,0,0,1,1,0,1
5660,0,0,0,0,1,0,0,0
5661,2,1,0,0,1,0,1,1
5663,2,1,0,1,1,0,0,1
5665,7,1,0,0,1,0,0,1
5667,0,1,0,1,0,1,1,1
5668,5,1,1,0,0,0,1,0
5669,5,1,0,0,1,0,0,1
5670,1,0,1,0,1,1,0,0
5671,1,1,0,1,1,0,0,0
5672,2,0,0,0,0,0,1,1
5673,0,0,0,0,0,0,1,0
5675,2,0,0,0,1,0,0,1
5676,0,1,0,0,1,0,0,0
5677,1,0,0,0,1,1,0,1
5679,11,1,0,0,1,0,1,1
5680,3,0,0,0,1,0,1,1
5681,10,1,0,0,1,1,0,1
5682,0,1,0,1,1,0,0,1
5683,0,0,1,0,0,0,0,0
5684,0,0,0,0,0,1,0,0
5685,4,1,0,1,1,0,1,0
5686,5,0,0,0,1,0,0,1
5687,2,1,0,1,1,0,0,1
5688,1,0,1,0,0,0,1,0
5689,0,1,0,0,0,0,1,1
5690,0,1,0,0,0,0,0,1
5691,12,1,0,0,1,0,0,1
5692,0,0,1,0,0,0,0,0
5693,2,0,1,0,1,0,1,0
5694,0,1,0,0,1,0,0,0
5695,1,1,0,0,1,0,1,0
5696,1,1,0,0,1,0,1,0
5697,0,0,0,0,1,0,1,0
5698,3,0,0,0,0,0,1,1
5699,8,1,0,0,1,0,0,1
5700,1,1,0,1,1,0,1,0
5701,5,1,0,1,1,0,0,1
5703,4,1,0,0,0,0,0,0
5704,25,1,1,0,1,1,0,1
5707,1,1,0,0,1,1,1,1
5709,9,1,0,0,1,0,0,0
5710,0,1,0,0,1,0,1,0
5711,0,0,0,1,1,1,1,0
5712,4,1,0,1,1,0,0,0
5713,0,1,0,0,1,1,1,0
5714,9,1,0,0,1,0,0,1
5715,0,0,0,1,1,0,1,1
5716,0,1,0,1,0,1,0,1
5717,1,0,0,1,1,0,0,0
5718,0,1,0,0,1,0,1,0
5719,0,1,0,0,1,0,0,0
5721,9,1,0,0,1,0,0,1
5722,3,0,1,0,0,0,0,0
5723,2,0,0,0,1,0,0,0
5724,0,0,1,0,0,0,1,0
5725,2,0,0,0,1,0,1,1
5726,1,1,0,1,1,0,0,0
5727,3,0,0,0,1,0,0,1
5728,1,1,0,1,1,0,0,0
5729,0,1,0,1,0,0,0,1
5730,0,0,0,0,1,0,0,0
5731,10,1,0,0,1,0,0,1
5732,3,1,0,0,0,0,1,0
5735,0,0,0,0,0,0,0,0
5736,0,0,0,1,1,0,1,0
5738,11,1,0,0,1,0,0,0
5739,4,0,0,0,0,0,0,0
5741,3,0,1,0,0,0,0,1
5742,0,0,1,0,0,0,1,0
5743,2,0,0,0,1,0,0,0
5745,4,1,0,0,1,1,0,0
5746,0,0,0,0,0,0,0,0
5749,0,0,0,1,1,0,1,0
5750,0,1,0,0,1,0,1,1
5751,2,0,0,0,1,0,0,1
5752,14,1,0,0,1,0,0,0
5753,2,1,0,0,1,0,0,1
5754,0,0,1,0,0,1,1,0
5755,6,1,0,0,1,0,0,1
5757,0,1,0,0,0,0,0,1
5758,0,1,0,1,1,0,0,0
5759,1,0,0,1,0,0,0,0
5760,1,0,0,0,1,0,0,0
5761,3,1,0,0,1,0,1,1
5762,1,1,0,0,1,0,1,0
5763,0,0,1,0,0,0,1,0
5764,1,0,0,1,1,0,0,1
5765,14,0,1,0,1,0,1,0
5767,0,1,0,1,1,0,0,1
5768,2,0,1,0,0,0,0,1
5769,6,1,0,0,1,0,0,0
5770,7,1,1,0,1,0,0,1
5771,3,0,0,0,1,1,1,1
5772,4,1,0,0,1,0,0,0
5773,0,0,0,0,1,0,0,1
5775,0,0,1,0,1,0,1,0
5776,3,0,0,0,1,0,0,1
5777,1,0,0,1,1,1,1,1
5778,13,1,0,0,1,0,0,1
5779,0,1,0,1,0,0,1,0
5781,0,0,1,0,0,0,1,0
5784,0,1,0,1,1,0,0,1
5786,3,1,0,0,1,0,1,1
5788,0,0,0,0,0,1,0,1
5790,0,0,0,0,1,0,0,0
5791,4,0,1,0,1,0,0,0
5792,9,1,0,0,1,0,1,1
5793,1,0,0,1,1,0,1,0
5794,1,0,0,0,1,0,0,1
5795,0,0,0,0,1,1,1,1
5796,0,1,0,1,1,1,1,0
5799,1,0,0,0,0,0,0,0
5800,2,1,0,0,1,0,1,0
5801,0,0,0,0,0,0,0,0
5802,1,1,0,0,0,1,0,0
5803,3,1,0,1,1,0,0,1
5805,4,1,0,0,1,0,0,1
5807,0,0,0,0,0,1,0,0
5808,0,0,0,0,0,0,1,1
5809,0,0,0,1,1,0,1,1
5810,0,0,1,0,0,1,1,0
5811,0,0,0,0,0,0,0,0
5812,0,1,0,1,0,0,1,1
5813,7,1,0,0,1,0,1,1
5815,1,1,0,1,1,1,0,1
5816,10,1,0,0,1,0,0,1
5817,1,1,0,1,0,0,1,0
5818,3,1,0,0,1,0,1,1
5819,7,1,0,0,0,0,1,0
5820,3,0,0,0,0,0,0,1
5821,17,1,0,0,1,1,0,1
5822,0,0,0,0,1,0,1,0
5823,1,1,0,0,0,0,0,0
5824,3,1,0,1,0,0,1,0
5825,0,0,1,0,0,1,1,0
5826,2,0,1,0,0,0,1,0
5828,2,1,0,0,1,0,0,0
5829,38,1,1,0,1,0,0,1
5831,15,1,1,0,0,1,0,0
5832,0,0,1,0,0,0,0,0
5833,1,0,1,0,1,0,1,0
5834,1,0,0,0,1,0,0,0
5835,1,1,0,1,1,0,1,0
5836,0,0,1,0,0,0,0,0
5838,2,0,0,0,0,0,0,1
5839,2,0,0,0,0,0,0,1
5840,2,0,1,0,1,0,0,0
5841,1,0,1,0,0,0,0,0
5842,8,0,1,0,0,0,1,0
5845,3,0,0,0,0,0,1,0
5846,6,0,1,0,1,0,0,0
5847,0,1,0,1,1,1,0,0
5848,2,0,0,0,0,0,1,1
5849,0,0,0,1,1,0,0,0
5850,0,0,0,0,0,0,0,0
5852,8,1,0,0,1,0,0,0
5854,0,0,0,1,1,0,0,0
5855,1,0,1,0,0,0,0,0
5856,11,0,1,0,1,0,1,1
5857,3,0,1,0,1,1,1,0
5858,1,0,0,0,0,0,1,1
5859,5,0,0,0,1,1,0,1
5860,0,0,0,0,1,1,0,0
5861,12,1,0,0,1,0,0,1
5863,5,1,0,0,1,0,0,1
5864,9,1,0,0,1,0,0,1
5866,0,0,0,0,0,1,0,0
5867,3,1,0,1,1,0,1,1
5868,3,0,1,0,0,0,1,0
5869,2,0,1,0,0,0,1,0
5871,0,0,0,0,1,0,1,0
5873,17,1,1,0,1,0,0,1
5875,0,1,0,1,1,0,1,0
5876,2,0,0,0,0,0,1,0
5877,0,0,1,0,0,0,1,0
5878,0,0,0,0,0,0,0,1
5879,1,0,0,0,0,0,1,0
5882,2,1,0,1,1,1,1,1
5884,1,0,1,0,0,1,0,0
5885,15,1,0,0,1,0,0,1
5886,0,0,0,0,0,0,0,0
5887,0,1,0,1,1,0,0,0
5888,17,1,0,0,1,0,0,1
5889,1,0,0,0,0,0,0,0
5890,3,1,0,0,1,0,0,0
5891,1,0,0,0,0,0,0,0
5892,8,1,0,0,1,0,1,1
5893,15,1,0,0,1,0,0,1
5894,0,0,0,0,0,1,0,0
5895,0,1,0,1,0,0,0,0
5896,5,1,0,0,1,0,1,1
5897,2,1,0,0,1,0,1,1
5898,0,0,0,1,1,1,0,1
5899,0,0,1,0,0,1,1,0
5901,3,0,0,0,1,0,0,1
5903,1,0,0,0,1,1,0,0
5904,8,1,0,0,0,0,0,1
5905,4,0,0,0,1,0,1,1
5906,8,1,0,0,1,1,0,1
5907,8,1,0,0,1,0,0,1
5908,1,1,0,1,1,0,1,0
5909,1,0,0,0,0,1,1,1
5910,4,1,0,0,0,0,0,1
5911,2,0,1,0,0,0,1,1
5912,0,0,1,0,0,0,1,0
5913,10,1,0,0,1,0,0,0
5914,1,1,0,0,0,1,1,0
5915,3,1,1,0,1,0,1,1
5917,0,0,0,0,0,0,1,0
5918,0,0,1,0,0,1,1,0
5919,13,1,0,0,1,0,0,1
5920,0,1,0,1,1,0,0,1
5921,2,0,0,0,1,0,0,1
5922,1,0,0,0,1,1,0,0
5923,5,0,0,0,1,0,1,0
5924,11,1,0,0,1,0,0,1
5925,4,1,0,0,1,0,1,0
5926,1,0,0,0,0,0,0,1
5927,12,1,0,1,1,0,1,0
5928,11,0,1,0,1,0,0,0
5929,3,0,0,0,0,1,0,0
5930,11,0,0,0,0,0,0,0
5931,0,0,1,0,0,0,0,0
5932,3,1,0,1,0,0,0,1
5933,20,1,0,0,1,0,0,1
5934,6,0,0,0,0,0,0,0
5935,0,0,1,0,0,0,1,1
5936,8,0,0,0,1,0,1,1
5937,1,1,0,1,0,1,1,0
5938,1,0,0,1,1,0,1,1
5939,2,1,0,0,0,0,0,1
5940,1,1,0,0,1,1,0,0
5941,3,1,1,0,1,0,1,1
5942,5,1,0,1,1,0,1,1
5943,1,1,0,0,1,0,0,1
5944,4,1,0,0,0,0,0,1
5946,0,0,0,0,0,0,1,0
5948,0,1,0,0,1,1,1,1
5949,0,1,0,0,0,0,1,0
5950,0,1,0,1,0,1,1,1
5951,0,0,0,0,0,0,1,1
5952,5,1,0,0,1,0,1,1
5953,4,0,1,0,0,0,1,1
5954,4,0,0,0,1,0,0,1
5955,0,1,0,1,1,0,1,1
5957,6,1,0,0,1,1,0,0
5959,0,0,0,1,1,0,0,0
5960,0,0,1,0,0,0,0,0
5961,2,0,0,0,0,0,0,0
5963,3,0,0,0,0,1,0,1
5964,7,0,1,0,0,0,0,0
5965,0,1,0,1,0,0,1,0
5966,6,0,0,0,0,0,1,1
5967,0,1,0,1,1,0,1,0
5968,0,1,0,0,1,0,0,0
5969,6,1,0,0,1,0,0,1
5971,1,1,0,1,1,0,1,0
5972,0,1,0,1,0,0,1,0
5973,3,1,0,0,1,0,1,1
5974,0,0,1,0,1,0,1,0
5976,0,0,0,1,1,0,0,0
5977,1,0,0,0,0,0,1,0
5978,18,1,0,0,1,0,0,1
5980,10,1,0,1,1,0,0,1
5981,13,1,1,0,1,0,0,1
5982,2,1,1,0,1,0,0,1
5983,0,0,1,0,0,0,1,1
5984,0,0,1,0,1,1,0,0
5985,4,0,0,0,1,0,0,1
5986,4,1,1,0,1,1,1,0
5987,7,1,0,0,1,1,0,1
5988,9,1,0,0,1,0,0,0
5990,10,1,0,0,1,0,0,1
5992,1,1,0,1,1,0,0,1
5993,1,0,0,0,1,1,0,0
5994,0,0,0,0,0,0,0,0
5996,0,1,0,1,1,0,0,0
5997,9,1,0,0,1,0,1,1
5998,2,1,1,0,1,0,1,0
5999,9,1,0,0,0,0,1,1
6000,3,1,1,0,0,0,0,1
6001,0,0,0,1,1,0,0,1
6002,28,1,1,0,1,0,0,1
6003,14,1,0,0,1,0,0,1
6004,23,1,0,0,1,0,0,0
6005,0,1,0,0,1,0,1,0
6006,4,1,0,0,0,0,0,1
6007,1,0,0,0,0,0,0,0
6008,0,0,1,0,0,0,1,0
6009,3,1,0,1,1,0,0,1
6012,2,0,0,0,1,0,1,0
6013,1,1,0,1,1,0,1,1
6014,4,0,1,0,0,0,1,0
6015,7,1,0,0,0,1,0,1
6016,5,1,0,0,1,1,0,1
6017,0,0,0,0,1,0,0,1
6018,1,0,0,0,1,1,1,0
6019,2,0,0,0,1,0,0,1
6020,1,0,1,0,1,0,0,0
6021,5,0,1,0,0,1,0,0
6022,18,1,0,0,1,0,0,1
6023,1,0,0,0,0,0,1,0
6024,0,0,0,0,1,1,0,0
6025,0,0,1,0,0,1,1,0
6026,1,1,0,1,1,0,0,1
6028,0,0,0,0,0,0,0,0
6029,0,1,0,1,1,0,1,1
6030,4,0,1,0,1,0,1,0
6032,4,0,0,1,1,0,0,1
6034,0,0,1,0,1,0,1,0
6035,0,0,0,0,1,0,0,0
6036,9,1,0,0,1,0,0,1
6037,2,0,0,0,0,0,1,1
6038,1,0,1,0,0,0,1,0
6039,0,0,1,0,0,0,0,0
6040,7,0,1,0,1,0,0,1
6041,1,0,0,0,0,0,1,1
6042,1,0,1,0,0,0,0,0
6043,1,0,1,0,1,0,0,0
6044,0,0,1,0,0,0,1,0
6045,0,0,0,0,0,0,0,0
